country,cowcc,year,risk,level,explore,pursue,acquire,gdpcap,g2,industry1,rivalry,disputes,allies,democracy,democratization,percentdems,openness,liberalization
Israel,666,1980,32,3,,,,11394,130000000,1,1,3.4000001,0,9,0,26.059999,103.12,-4.7600002
Israel,666,1981,33,3,,,,11678,136000000,1,1,3,0,9,0,25.35,102.46,-7.6399999
Israel,666,1982,34,3,,,,11774,139000000,1,1,4,0,9,0,26.059999,95.839996,-29.74
Israel,666,1983,35,3,,,,12037,145000000,1,1,4.1999998,0,9,0,26.76,88.790001,-30.15
Israel,666,1984,36,3,,,,11915,142000000,1,1,4.1999998,0,9,0,26.76,95.720001,-7.4000001
Israel,666,1985,37,3,,,,12014,144000000,1,1,4.1999998,0,9,0,27.459999,102.93,0.47
Israel,666,1986,38,3,,,,12483,156000000,1,1,3.5999999,0,9,0,27.459999,91.809998,-4.0300002
Israel,666,1987,39,3,,,,13135,173000000,1,1,2.2,0,9,0,27.459999,96.300003,7.5100002
Israel,666,1988,40,3,,,,13174,174000000,1,1,1.6,0,9,0,28.870001,83.260002,-12.46
Israel,666,1989,41,3,,,,13052,170000000,1,1,1.4,0,9,0,30.280001,82.529999,-20.4
Israel,666,1990,42,3,,,,13650,186000000,1,1,1.2,0,9,0,34.029999,80.080002,-11.73
Israel,666,1991,43,3,,,,14095,199000000,1,1,1.4,0,9,0,32.91,75.25,-21.049999
Israel,666,1992,44,3,,,,14416,208000000,1,1,1.2,0,9,0,34.810001,74.970001,-8.29
Israel,666,1993,45,3,,,,14831,220000000,1,1,1.4,0,9,0,35,81.220001,-1.3099999
Israel,666,1994,46,3,,,,15498,240000000,1,1,1.2,0,9,0,35,80.879997,0.80000001
Israel,666,1995,47,3,,,,16154,261000000,1,1,0.80000001,0,9,0,35.220001,78.629997,3.3800001
Israel,666,1996,48,3,,,,16464,271000000,1,1,0.2,0,9,0,37.110001,76.150002,1.1900001
Israel,666,1997,49,3,,,,16520,273000000,1,1,0.2,0,9,0,35.849998,72.389999,-8.8299999
Israel,666,1998,50,3,,,,16426,270000000,1,1,0.2,0,9,0,35.849998,72.540001,-8.3400002
Israel,666,1999,51,3,,,,16446,270000000,1,1,0.2,0,10,1,31.450001,80.889999,2.25
Israel,666,2000,52,3,,,,16942,287000000,1,1,0.2,0,10,1,31.450001,86.870003,10.72
Saudi Arabia,670,1945,0,0,0,0,0,,,0,0,,0,-10,0,29.17,,
Saudi Arabia,670,1946,1,0,0,0,0,,,0,0,,0,-10,0,30.139999,,
Saudi Arabia,670,1947,2,0,0,0,0,,,0,0,,0,-10,0,28.379999,,
Saudi Arabia,670,1948,3,0,0,0,0,,,0,0,,0,-10,0,29.110001,,
Saudi Arabia,670,1949,4,0,0,0,0,,,0,0,,0,-10,0,28.75,,
Saudi Arabia,670,1950,5,0,0,0,0,2505,6275025,0,0,0,0,-10,0,29.629999,9.8599997,7.0700002
Saudi Arabia,670,1951,6,0,0,0,0,2715,7371225,0,0,0,0,-10,0,29.27,16.93,7.0700002
Saudi Arabia,670,1952,7,0,0,0,0,2878,8282884,0,0,0,0,-10,0,32.93,20.42,10.56
Saudi Arabia,670,1953,8,0,0,0,0,3163,10000000,0,0,0,0,-10,0,31.33,16.889999,7.0300002
Saudi Arabia,670,1954,9,0,0,0,0,3524,12400000,0,0,0,0,-10,0,31.4,16.559999,6.6999998
Saudi Arabia,670,1955,10,0,0,0,0,3606,13000000,0,0,0.2,0,-10,0,31.030001,18.16,1.24
Saudi Arabia,670,1956,11,0,0,0,0,3872,15000000,0,0,0.60000002,0,-10,0,31.82,21.42,1
Saudi Arabia,670,1957,12,0,0,0,0,4010,16100000,0,1,0.80000001,0,-10,0,32.580002,23.120001,6.23
Saudi Arabia,670,1958,13,0,0,0,0,4208,17700000,0,1,0.80000001,0,-10,0,28.889999,22.040001,5.48
Saudi Arabia,670,1959,14,0,0,0,0,4641,21500000,0,1,0.80000001,0,-10,0,29.030001,20.16,1.99
Saudi Arabia,670,1960,15,0,0,0,0,5104,26100000,0,1,0.60000002,0,-10,0,25.889999,53.549999,32.130001
Saudi Arabia,670,1961,16,0,0,0,0,5528,30600000,0,1,0.2,0,-10,0,25.219999,50.529999,27.41
Saudi Arabia,670,1962,17,0,0,0,0,5990,35900000,0,1,0.2,0,-10,0,25.219999,53.68,31.65
Saudi Arabia,670,1963,18,0,0,0,0,6303,39700000,0,1,0.40000001,0,-10,0,25.219999,56.709999,36.560001
Saudi Arabia,670,1964,19,0,0,0,0,6638,44100000,0,1,0.60000002,0,-10,0,21.950001,49.18,-4.3699999
Saudi Arabia,670,1965,20,0,0,0,0,7206,51900000,0,1,1,0,-10,0,22.58,52.380001,1.85
Saudi Arabia,670,1966,21,0,0,0,0,7959,63300000,0,1,1.4,0,-10,0,22.83,54.279999,0.60000002
Saudi Arabia,670,1967,22,0,0,0,0,8352,69800000,0,1,2.2,0,-10,0,22.66,57.18,0.47
Saudi Arabia,670,1968,23,0,0,0,0,8774,77000000,0,1,2,0,-10,0,22.9,56.73,7.5500002
Saudi Arabia,670,1969,24,0,0,0,0,9108,83000000,0,1,2.2,0,-10,0,23.66,57.330002,4.9400001
Saudi Arabia,670,1970,25,0,0,0,0,9610,92400000,0,1,2,0,-10,0,24.059999,52.709999,-1.5700001
Saudi Arabia,670,1971,26,0,0,0,0,10533,111000000,0,1,1.6,0,-10,0,22.790001,59.84,2.6600001
Saudi Arabia,670,1972,27,0,0,0,0,11611,135000000,0,1,0.60000002,0,-10,0,23.360001,64.93,8.1999998
Saudi Arabia,670,1973,28,0,0,0,0,13261,176000000,0,1,0.80000001,0,-10,0,24.82,77.949997,20.620001
Saudi Arabia,670,1974,29,0,0,0,0,14540,211000000,0,1,0.40000001,0,-10,0,25.360001,107.41,54.689999
Saudi Arabia,670,1975,30,0,0,0,0,13888,193000000,0,1,0.2,0,-10,0,25.35,84.370003,24.52
Saudi Arabia,670,1976,31,0,0,0,0,14363,206000000,1,1,0.40000001,0,-10,0,26.059999,106.11,41.18
Saudi Arabia,670,1977,32,0,0,0,0,15738,248000000,1,1,0.40000001,0,-10,0,26.059999,110.94,32.990002
Saudi Arabia,670,1978,33,0,0,0,0,15862,252000000,1,1,0.2,0,-10,0,26.059999,113.24,5.8299999
Saudi Arabia,670,1979,34,0,0,0,0,16052,258000000,1,1,0.2,0,-10,0,26.76,138.02,53.650002
Saudi Arabia,670,1980,35,0,0,0,0,16720,280000000,1,1,0.40000001,0,-10,0,26.059999,128.75,22.639999
Saudi Arabia,670,1981,36,0,0,0,0,17041,290000000,1,1,0.40000001,0,-10,0,25.35,104.29,-6.6500001
Saudi Arabia,670,1982,37,0,0,0,0,16356,268000000,1,1,0.40000001,0,-10,0,26.059999,98.080002,-15.16
Saudi Arabia,670,1983,38,0,0,0,0,13792,190000000,1,1,0.60000002,0,-10,0,26.76,84.669998,-53.34
Saudi Arabia,670,1984,39,0,0,0,0,13038,170000000,1,1,1.2,0,-10,0,26.76,73.989998,-54.759998
Saudi Arabia,670,1985,40,0,0,0,0,11552,133000000,1,1,1.4,0,-10,0,27.459999,47.470001,-56.82
Saudi Arabia,670,1986,41,0,0,0,0,10330,107000000,1,1,1.8,0,-10,0,27.459999,38.57,-59.509998
Saudi Arabia,670,1987,42,0,0,0,0,10322,107000000,1,1,2,0,-10,0,27.459999,36.23,-48.450001
Saudi Arabia,670,1988,43,0,0,0,0,10345,107000000,1,1,2,0,-10,0,28.870001,37.639999,-36.349998
Saudi Arabia,670,1989,44,0,0,0,0,10405,108000000,1,1,1.4,0,-10,0,30.280001,40.09,-7.3699999
Saudi Arabia,670,1990,45,0,0,0,0,11304,128000000,1,1,1,0,-10,0,34.029999,49.25,10.69
Saudi Arabia,670,1991,46,0,0,0,0,11705,137000000,1,1,0.40000001,0,-10,0,32.91,50.439999,14.22
Saudi Arabia,670,1992,47,0,0,0,0,11517,133000000,1,1,0.40000001,0,-10,0,34.810001,50.139999,12.5
Saudi Arabia,670,1993,48,0,0,0,0,10974,120000000,1,1,0.40000001,0,-10,0,35,38.639999,-1.46
Saudi Arabia,670,1994,49,0,0,0,0,10596,112000000,1,1,0.60000002,0,-10,0,35,33.240002,-16.01
Saudi Arabia,670,1995,50,0,0,0,0,10242,105000000,1,1,1,0,-10,0,35.220001,35.93,-14.51
Saudi Arabia,670,1996,51,0,0,0,0,10006,100000000,1,1,1,0,-10,0,37.110001,36.98,-13.16
Saudi Arabia,670,1997,52,0,0,0,0,10279,106000000,1,1,1.2,0,-10,0,35.849998,36.98,-1.65
Saudi Arabia,670,1998,53,0,0,0,0,10444,109000000,1,1,1,0,-10,0,35.849998,36.98,3.74
Saudi Arabia,670,1999,54,0,0,0,0,10453,109000000,1,1,0.80000001,0,-10,0,31.450001,36.98,1.05
Saudi Arabia,670,2000,55,0,0,0,0,10537,111000000,1,1,0.40000001,0,-10,0,31.450001,36.98,0
Yeman Arab Republic,678,1945,0,0,0,0,0,,,0,0,,0,-10,0,29.17,,
Yeman Arab Republic,678,1946,1,0,0,0,0,,,0,0,,0,-9,1,30.139999,,
Yeman Arab Republic,678,1947,2,0,0,0,0,,,0,0,,0,-7,3,28.379999,,
Yeman Arab Republic,678,1948,3,0,0,0,0,,,0,0,,0,-6,4,29.110001,,
Yeman Arab Republic,678,1949,4,0,0,0,0,,,0,0,,0,-6,4,28.75,,
Yeman Arab Republic,678,1950,5,0,0,0,0,,,0,0,0,0,-6,4,29.629999,,
Yeman Arab Republic,678,1951,6,0,0,0,0,,,0,0,0,0,-6,3,29.27,,
Yeman Arab Republic,678,1952,7,0,0,0,0,,,0,0,0,0,-6,1,32.93,,
Yeman Arab Republic,678,1953,8,0,0,0,0,,,0,0,0,0,-6,0,31.33,,
Yeman Arab Republic,678,1954,9,0,0,0,0,,,0,0,0,0,-6,0,31.4,,
Yeman Arab Republic,678,1955,10,0,0,0,0,,,0,0,0,0,-6,0,31.030001,,
Yeman Arab Republic,678,1956,11,0,0,0,0,,,0,0,0.2,0,-6,0,31.82,,
Yeman Arab Republic,678,1957,12,0,0,0,0,,,0,0,0.40000001,0,-6,0,32.580002,,
Yeman Arab Republic,678,1958,13,0,0,0,0,,,0,0,0.60000002,0,-6,0,28.889999,,
Yeman Arab Republic,678,1959,14,0,0,0,0,,,0,0,0.60000002,0,-6,0,29.030001,,
Yeman Arab Republic,678,1960,15,0,0,0,0,,,0,0,0.60000002,0,-6,0,25.889999,,
Yeman Arab Republic,678,1961,16,0,0,0,0,,,0,0,0.40000001,0,-6,0,25.219999,,
Yeman Arab Republic,678,1962,17,0,0,0,0,,,0,0,0.80000001,0,0,6,25.219999,,
Yeman Arab Republic,678,1963,18,0,0,0,0,,,0,0,1,0,0,6,25.219999,,
Yeman Arab Republic,678,1964,19,0,0,0,0,,,0,0,1.2,0,0,6,21.950001,,
Yeman Arab Republic,678,1965,20,0,0,0,0,,,0,0,1.6,0,0,6,22.58,,
Yeman Arab Republic,678,1966,21,0,0,0,0,,,0,0,2,0,-3,3,22.83,,
Yeman Arab Republic,678,1967,22,0,0,0,0,,,0,0,1.8,0,-3,-3,22.66,,
Yeman Arab Republic,678,1968,23,0,0,0,0,,,0,0,1.4,0,-3,-3,22.9,,
Yeman Arab Republic,678,1969,24,0,0,0,0,,,0,0,1.4,0,-3,-3,23.66,,
Yeman Arab Republic,678,1970,25,0,0,0,0,,,0,0,1.2,0,-3,-3,24.059999,,
Yeman Arab Republic,678,1971,26,0,0,0,0,,,0,0,1,0,-3,0,22.790001,,
Yeman Arab Republic,678,1972,27,0,0,0,0,,,0,0,0.80000001,0,-3,0,23.360001,,
Yeman Arab Republic,678,1973,28,0,0,0,0,,,0,0,0.80000001,0,-3,0,24.82,,
Yeman Arab Republic,678,1974,29,0,0,0,0,,,0,0,0.60000002,0,-4,-1,25.360001,,
Yeman Arab Republic,678,1975,30,0,0,0,0,,,0,0,0.40000001,0,-4,-1,25.35,,
Yeman Arab Republic,678,1976,31,0,0,0,0,,,0,0,0.2,0,-4,-1,26.059999,,
Yeman Arab Republic,678,1977,32,0,0,0,0,,,0,0,0,0,-6,-3,26.059999,,
Yeman Arab Republic,678,1978,33,0,0,0,0,,,0,0,0.2,0,-6,-3,26.059999,,
Yeman Arab Republic,678,1979,34,0,0,0,0,,,0,0,0.40000001,0,-6,-2,26.76,,
Yeman Arab Republic,678,1980,35,0,0,0,0,,,0,0,0.80000001,0,-6,-2,26.059999,,
Yeman Arab Republic,678,1981,36,0,0,0,0,,,0,0,0.80000001,0,-6,-2,25.35,,
Yeman Arab Republic,678,1982,37,0,0,0,0,,,0,0,0.80000001,0,-6,0,26.059999,,
Yeman Arab Republic,678,1983,38,0,0,0,0,,,0,0,0.80000001,0,-6,0,26.76,,
Yeman Arab Republic,678,1984,39,0,0,0,0,,,0,0,0.80000001,0,-6,0,26.76,,
Yeman Arab Republic,678,1985,40,0,0,0,0,,,0,0,0.40000001,0,-6,0,27.459999,,
Yeman Arab Republic,678,1986,41,0,0,0,0,,,0,0,0.40000001,0,-6,0,27.459999,,
Yeman Arab Republic,678,1987,42,0,0,0,0,,,0,0,0.60000002,0,-6,0,27.459999,,
Yeman Arab Republic,678,1988,43,0,0,0,0,,,0,0,0.40000001,0,-5,1,28.870001,,
Yeman Arab Republic,678,1989,44,0,0,0,0,,,0,0,0.2,0,-5,1,30.280001,,
Yeman Arab Republic,678,1990,45,0,0,0,0,,,0,0,0.2,0,-5,1,34.029999,,
Yeman Arab Republic,678,1991,46,,,,,,,,0,,,,,32.91,,
Yeman Arab Republic,678,1992,47,,,,,,,,0,,,,,34.810001,,
Yeman Arab Republic,678,1993,48,,,,,,,,0,,,,,35,,
Yeman Arab Republic,678,1994,49,,,,,,,,0,,,,,35,,
Yeman Arab Republic,678,1995,50,,,,,,,,0,,,,,35.220001,,
Yeman Arab Republic,678,1996,51,,,,,,,,0,,,,,37.110001,,
Yeman Arab Republic,678,1997,52,,,,,,,,0,,,,,35.849998,,
Yeman Arab Republic,678,1998,53,,,,,,,,0,,,,,35.849998,,
Yeman Arab Republic,678,1999,54,,,,,,,,0,,,,,31.450001,,
Yeman Arab Republic,678,2000,55,,,,,,,,0,,,,,31.450001,,
,680,1950,,,,,,,,,,,,,,,,
,680,1951,,,,,,,,,,,,,,,,
,680,1952,,,,,,,,,,,,,,,,
,680,1953,,,,,,,,,,,,,,,,
,680,1954,,,,,,,,,,,,,,,,
,680,1955,,,,,,,,,,,,,,,,
,680,1956,,,,,,,,,,,,,,,,
,680,1957,,,,,,,,,,,,,,,,
,680,1958,,,,,,,,,,,,,,,,
,680,1959,,,,,,,,,,,,,,,,
,680,1960,,,,,,,,,,,,,,,,
,680,1961,,,,,,,,,,,,,,,,
,680,1962,,,,,,,,,,,,,,,,
,680,1963,,,,,,,,,,,,,,,,
,680,1964,,,,,,,,,,,,,,,,
,680,1965,,,,,,,,,,,,,,,,
,680,1966,,,,,,,,,,,,,,,,
People's Republic Yemen,680,1967,0,0,0,0,0,,,0,0,,0,-5,0,22.66,,
People's Republic Yemen,680,1968,1,0,0,0,0,,,0,0,,0,-5,0,22.9,,
People's Republic Yemen,680,1969,2,0,0,0,0,,,0,0,,0,-5,0,23.66,,
People's Republic Yemen,680,1970,3,0,0,0,0,,,0,0,,0,-6,-1,24.059999,,
People's Republic Yemen,680,1971,4,0,0,0,0,,,0,0,,0,-6,-1,22.790001,,
People's Republic Yemen,680,1972,5,0,0,0,0,,,0,0,,0,-6,-1,23.360001,,
People's Republic Yemen,680,1973,6,0,0,0,0,,,0,0,,0,-6,-1,24.82,,
People's Republic Yemen,680,1974,7,0,0,0,0,,,0,0,,0,-7,-2,25.360001,,
People's Republic Yemen,680,1975,8,0,0,0,0,,,0,0,,0,-7,-1,25.35,,
People's Republic Yemen,680,1976,9,0,0,0,0,,,0,0,,0,-7,-1,26.059999,,
People's Republic Yemen,680,1977,10,0,0,0,0,,,0,0,,0,-7,-1,26.059999,,
People's Republic Yemen,680,1978,11,0,0,0,0,,,0,0,,0,-8,-2,26.059999,,
People's Republic Yemen,680,1979,12,0,0,0,0,,,0,0,,1,-8,-1,26.76,,
People's Republic Yemen,680,1980,13,0,0,0,0,,,0,0,,1,-8,-1,26.059999,,
People's Republic Yemen,680,1981,14,0,0,0,0,,,0,0,,1,-8,-1,25.35,,
People's Republic Yemen,680,1982,15,0,0,0,0,,,0,0,,1,-8,-1,26.059999,,
People's Republic Yemen,680,1983,16,0,0,0,0,,,0,0,,1,-8,0,26.76,,
People's Republic Yemen,680,1984,17,0,0,0,0,,,0,0,,1,-8,0,26.76,,
People's Republic Yemen,680,1985,18,0,0,0,0,,,0,0,,1,-8,0,27.459999,,
People's Republic Yemen,680,1986,19,0,0,0,0,,,0,0,,1,-7,1,27.459999,,
People's Republic Yemen,680,1987,20,0,0,0,0,,,0,0,,1,-7,1,27.459999,,
People's Republic Yemen,680,1988,21,0,0,0,0,,,0,0,,1,-7,1,28.870001,,
People's Republic Yemen,680,1989,22,0,0,0,0,,,0,0,,1,-7,1,30.280001,,
People's Republic Yemen,680,1990,23,0,0,0,0,,,0,0,,1,-7,1,34.029999,,
,680,1991,,,,,,,,,,,,,,,,
,680,1992,,,,,,,,,,,,,,,,
,680,1993,,,,,,,,,,,,,,,,
,680,1994,,,,,,,,,,,,,,,,
,680,1995,,,,,,,,,,,,,,,,
,680,1996,,,,,,,,,,,,,,,,
,680,1997,,,,,,,,,,,,,,,,
,680,1998,,,,,,,,,,,,,,,,
,680,1999,,,,,,,,,,,,,,,,
,680,2000,,,,,,,,,,,,,,,,
,690,1950,,,,,,,,,,,,,,,,
,690,1951,,,,,,,,,,,,,,,,
,690,1952,,,,,,,,,,,,,,,,
,690,1953,,,,,,,,,,,,,,,,
,690,1954,,,,,,,,,,,,,,,,
,690,1955,,,,,,,,,,,,,,,,
,690,1956,,,,,,,,,,,,,,,,
,690,1957,,,,,,,,,,,,,,,,
,690,1958,,,,,,,,,,,,,,,,
,690,1959,,,,,,,,,,,,,,,,
,690,1960,,,,,,,,,,,,,,,,
Kuwait,690,1961,0,0,0,0,0,7324,53600000,0,1,1,0,,,25.219999,18.389999,
Kuwait,690,1962,1,0,0,0,0,8167,66700000,0,1,1,0,,,25.219999,20.709999,1.7
Kuwait,690,1963,2,0,0,0,0,8607,74100000,0,1,0.66666669,0,-8,0,25.219999,22.4,1.7
Kuwait,690,1964,3,0,0,0,0,9450,89300000,0,1,0.5,0,-8,0,21.950001,22.709999,2
Kuwait,690,1965,4,0,0,0,0,9659,93300000,0,1,0.40000001,0,-9,-1,22.58,22.620001,1.92
Kuwait,690,1966,5,0,0,0,0,10849,118000000,0,1,0.2,0,-9,-1,22.83,21.48,0.76999998
Kuwait,690,1967,6,0,0,0,0,11108,123000000,0,1,0.40000001,0,-9,-1,22.66,21.84,-0.56
Kuwait,690,1968,7,0,0,0,0,12146,148000000,0,1,0.40000001,0,-9,-1,22.9,23.190001,0.47999999
Kuwait,690,1969,8,0,0,0,0,12478,156000000,0,1,0.40000001,0,-9,-1,23.66,22.799999,0.17
Kuwait,690,1970,9,0,0,0,0,19780,391000000,0,1,0.40000001,0,-9,0,24.059999,22.719999,1.25
Kuwait,690,1971,10,0,0,0,0,21153,447000000,0,1,0.40000001,0,-8,1,22.790001,27.639999,5.8000002
Kuwait,690,1972,11,0,0,0,0,21985,483000000,0,1,0.2,0,-8,1,23.360001,30.799999,7.6100001
Kuwait,690,1973,12,0,0,0,0,20558,423000000,0,1,0.40000001,0,-8,1,24.82,33.439999,10.64
Kuwait,690,1974,13,0,0,0,0,17930,321000000,0,1,0.40000001,0,-8,1,25.360001,78.610001,55.880001
Kuwait,690,1975,14,0,0,0,0,15765,249000000,0,1,0.60000002,0,-8,1,25.35,71.32,43.68
Kuwait,690,1976,15,0,0,0,0,16781,282000000,0,1,0.60000002,0,-10,-2,26.059999,76.68,45.880001
Kuwait,690,1977,16,0,0,0,0,16139,260000000,0,1,0.40000001,0,-10,-2,26.059999,80.029999,46.59
Kuwait,690,1978,17,0,0,0,0,17304,299000000,0,1,0.2,0,-10,-2,26.059999,76.650002,-1.95
Kuwait,690,1979,18,0,0,0,0,19679,387000000,0,1,0.2,0,-10,-2,26.76,110.12,38.799999
Kuwait,690,1980,19,0,0,0,0,15671,246000000,0,1,0.2,0,-10,-2,26.059999,89.720001,13.05
Kuwait,690,1981,20,0,0,0,0,12039,145000000,0,1,0.40000001,0,-8,2,25.35,85.910004,5.8800001
Kuwait,690,1982,21,0,0,0,0,10116,102000000,0,1,0.60000002,0,-8,2,26.059999,80.5,3.8399999
Kuwait,690,1983,22,0,0,0,0,10447,109000000,0,1,0.60000002,0,-8,2,26.76,83.019997,-27.1
Kuwait,690,1984,23,0,0,0,0,10583,112000000,0,1,0.60000002,0,-8,2,26.76,76.550003,-13.17
Kuwait,690,1985,24,0,0,0,0,9795,95900000,0,1,1,0,-8,2,27.459999,66.779999,-19.129999
Kuwait,690,1986,25,0,0,0,0,10161,103000000,0,1,1.4,0,-10,-2,27.459999,65.879997,-14.62
Kuwait,690,1987,26,0,0,0,0,9324,86900000,0,1,1.4,0,-10,-2,27.459999,63.450001,-19.57
Kuwait,690,1988,27,0,0,0,0,9230,85200000,0,1,1.6,0,-10,-2,28.870001,63.349998,-13.2
Kuwait,690,1989,28,0,0,0,0,9485,90000000,0,1,1.6,0,-10,-2,30.280001,100.95,34.169998
Kuwait,690,1990,29,0,0,0,0,7780,60500000,0,1,1.2,0,,,34.029999,54.84,-11.04
Kuwait,690,1991,30,0,0,0,0,4708,22200000,0,1,0.80000001,0,-9,0,32.91,19.68,-43.759998
Kuwait,690,1992,31,0,0,0,0,8572,73500000,0,1,1,0,-7,2,34.810001,40.450001,-22.9
Kuwait,690,1993,32,0,0,0,0,11816,140000000,0,1,0.80000001,0,-7,2,35,51.150002,-49.810001
Kuwait,690,1994,33,0,0,0,0,13166,173000000,0,1,1,0,-7,2,35,46.98,-7.8699999
Kuwait,690,1995,34,0,0,0,0,13679,187000000,0,1,0.80000001,0,-7,2,35.220001,50.689999,31.01
Kuwait,690,1996,35,0,0,0,0,14380,207000000,0,1,1,0,-7,2,37.110001,56.830002,16.379999
Kuwait,690,1997,36,0,0,0,0,14738,217000000,0,1,0.80000001,0,-7,0,35.849998,56.830002,5.6900001
Kuwait,690,1998,37,0,0,0,0,15063,227000000,0,1,0.80000001,0,-7,0,35.849998,56.830002,9.8599997
Kuwait,690,1999,38,0,0,0,0,,,0,1,1,0,-7,0,31.450001,56.830002,6.1399999
Kuwait,690,2000,39,0,0,0,0,,,0,1,1.2,0,-7,0,31.450001,56.830002,0
,692,1950,,,,,,,,,,,,,,,,
,692,1951,,,,,,,,,,,,,,,,
,692,1952,,,,,,,,,,,,,,,,
,692,1953,,,,,,,,,,,,,,,,
,692,1954,,,,,,,,,,,,,,,,
,692,1955,,,,,,,,,,,,,,,,
,692,1956,,,,,,,,,,,,,,,,
,692,1957,,,,,,,,,,,,,,,,
,692,1958,,,,,,,,,,,,,,,,
,692,1959,,,,,,,,,,,,,,,,
,692,1960,,,,,,,,,,,,,,,,
,692,1961,,,,,,,,,,,,,,,,
,692,1962,,,,,,,,,,,,,,,,
,692,1963,,,,,,,,,,,,,,,,
,692,1964,,,,,,,,,,,,,,,,
,692,1965,,,,,,,,,,,,,,,,
,692,1966,,,,,,,,,,,,,,,,
,692,1967,,,,,,,,,,,,,,,,
,692,1968,,,,,,,,,,,,,,,,
,692,1969,,,,,,,,,,,,,,,,
,692,1970,,,,,,,,,,,,,,,,
Bahrain,692,1971,0,0,0,0,0,4061,16500000,0,0,0,0,-10,0,22.790001,116.43,
Bahrain,692,1972,1,0,0,0,0,4383,19200000,0,0,0,0,-10,0,23.360001,111.67,31.18
Bahrain,692,1973,2,0,0,0,0,4731,22400000,0,0,0,0,-7,3,24.82,142.85001,31.18
Bahrain,692,1974,3,0,0,0,0,5139,26400000,0,0,0,0,-7,3,25.360001,209.05,97.379997
Bahrain,692,1975,4,0,0,0,0,4592,21100000,0,0,0,0,-10,0,25.35,264.39999,152.73
Bahrain,692,1976,5,0,0,0,0,5088,25900000,0,0,0,0,-10,0,26.059999,213.75,102.08
Bahrain,692,1977,6,0,0,0,0,5421,29400000,0,0,0,0,-10,0,26.059999,190.66,47.82
Bahrain,692,1978,7,0,0,0,0,5571,31000000,0,0,0,0,-10,-3,26.059999,159.72,-49.32
Bahrain,692,1979,8,0,0,0,0,5273,27800000,0,0,0,0,-10,-3,26.76,153.66,-110.74
Bahrain,692,1980,9,0,0,0,0,5413,29300000,0,0,0,0,-10,0,26.059999,164.09,-49.66
Bahrain,692,1981,10,0,0,0,0,5263,27700000,0,0,0,0,-10,0,25.35,188.21001,-2.45
Bahrain,692,1982,11,0,0,0,0,5288,28000000,0,0,0,0,-10,0,26.059999,163.28,3.5599999
Bahrain,692,1983,12,0,0,0,0,5425,29400000,0,0,0,0,-10,0,26.76,144.87,-8.79
Bahrain,692,1984,13,0,0,0,0,5418,29400000,0,0,0.2,0,-10,0,26.76,149.67999,-14.41
Bahrain,692,1985,14,0,0,0,0,5173,26800000,0,0,0.2,0,-10,0,27.459999,133.89999,-54.32
Bahrain,692,1986,15,0,0,0,0,5088,25900000,0,0,0.80000001,0,-10,0,27.459999,111.79,-51.490002
Bahrain,692,1987,16,0,0,0,0,5008,25100000,0,0,0.80000001,0,-10,0,27.459999,113.43,-31.440001
Bahrain,692,1988,17,0,0,0,0,5021,25200000,0,0,1,0,-10,0,28.870001,69.379997,-80.300003
Bahrain,692,1989,18,0,0,0,0,4980,24800000,0,0,0.80000001,0,-10,0,30.280001,76.860001,-57.040001
Bahrain,692,1990,19,0,0,0,0,4826,23300000,0,0,0.80000001,0,-10,0,34.029999,84.480003,-27.309999
Bahrain,692,1991,20,0,0,0,0,4896,24000000,0,0,0.40000001,0,-10,0,32.91,101.8,-11.63
Bahrain,692,1992,21,0,0,0,0,5122,26200000,0,0,0.40000001,0,-10,0,34.810001,99.410004,30.030001
Bahrain,692,1993,22,0,0,0,0,5389,29000000,0,0,0.2,0,-9,1,35,91.639999,14.78
Bahrain,692,1994,23,0,0,0,0,5364,28800000,0,0,0.40000001,0,-9,1,35,84.690002,0.20999999
Bahrain,692,1995,24,0,0,0,0,5330,28400000,0,0,0.40000001,0,-9,1,35.220001,83.669998,-18.120001
Bahrain,692,1996,25,0,0,0,0,5351,28600000,0,0,0.2,0,-9,1,37.110001,89.519997,-9.8900003
Bahrain,692,1997,26,0,0,0,0,5516,30400000,0,0,0.2,0,-9,1,35.849998,89.519997,-2.1199999
Bahrain,692,1998,27,0,0,0,0,5632,31700000,0,0,0.2,0,-9,0,35.849998,89.519997,4.8200002
Bahrain,692,1999,28,0,0,0,0,,,0,0,0,0,-8,1,31.450001,89.519997,5.8499999
Bahrain,692,2000,29,0,0,0,0,,,0,0,0,0,-8,1,31.450001,89.519997,0
,694,1950,,,,,,,,,,,,,,,,
,694,1951,,,,,,,,,,,,,,,,
,694,1952,,,,,,,,,,,,,,,,
,694,1953,,,,,,,,,,,,,,,,
,694,1954,,,,,,,,,,,,,,,,
,694,1955,,,,,,,,,,,,,,,,
,694,1956,,,,,,,,,,,,,,,,
,694,1957,,,,,,,,,,,,,,,,
,694,1958,,,,,,,,,,,,,,,,
,694,1959,,,,,,,,,,,,,,,,
,694,1960,,,,,,,,,,,,,,,,
,694,1961,,,,,,,,,,,,,,,,
,694,1962,,,,,,,,,,,,,,,,
,694,1963,,,,,,,,,,,,,,,,
,694,1964,,,,,,,,,,,,,,,,
,694,1965,,,,,,,,,,,,,,,,
,694,1966,,,,,,,,,,,,,,,,
,694,1967,,,,,,,,,,,,,,,,
,694,1968,,,,,,,,,,,,,,,,
,694,1969,,,,,,,,,,,,,,,,
