,level_0,index,country,cowcc,year,risk,level,explore,pursue,acquire,gdpcap,g2,industry1,rivalry,disputes,allies,democracy,democratization,percentdems,openness,liberalization,iso2c,iso3c,region,log_gdpcap,log_g2
296,296,296,Dominican Republic,42,1966,21,0,0,0,0,1817,3301489,0,0,0.2,1,-3,0,22.83,41.68,-6.3699999,DO,DOM,Caribbean,7.505492275,15.00988444
297,297,297,Dominican Republic,42,1967,22,0,0,0,0,1786,3189796,0,0,0.2,1,-3,-6,22.66,43.09,-3.6099999,DO,DOM,Caribbean,7.488293515,14.97546784
298,298,298,Dominican Republic,42,1968,23,0,0,0,0,1712,2930944,0,0,0,1,-3,-11,22.9,45.130001,-2.5999999,DO,DOM,Caribbean,7.446001498,14.89083545
299,299,299,Dominican Republic,42,1969,24,0,0,0,0,1796,3225616,0,0,0,1,-3,-3,23.66,44.59,8.0200005,DO,DOM,Caribbean,7.493873887,14.98663481
300,300,300,Dominican Republic,42,1970,25,0,0,0,0,2031,4124961,0,0,0,1,-3,-3,24.059999,41.82,0.14,DO,DOM,Caribbean,7.616775809,15.23256737
301,301,301,Dominican Republic,42,1971,26,0,0,0,0,2143,4592449,0,0,0,1,-3,0,22.790001,41.07,-2.02,DO,DOM,Caribbean,7.670428522,15.33992421
302,302,302,Dominican Republic,42,1972,27,0,0,0,0,2274,5171076,0,0,0,1,-3,0,23.360001,46.150002,1.02,DO,DOM,Caribbean,7.729735331,15.45859154
303,303,303,Dominican Republic,42,1973,28,0,0,0,0,2462,6061444,0,0,0,1,-3,0,24.82,47.560001,2.97,DO,DOM,Caribbean,7.809135398,15.61745878
304,304,304,Dominican Republic,42,1974,29,0,0,0,0,2557,6538249,0,0,0,1,-3,0,25.360001,61.169998,19.35,DO,DOM,Caribbean,7.846980982,15.6931801
305,305,305,Dominican Republic,42,1975,30,0,0,0,0,2570,6604900,0,0,0,1,-3,0,25.35,57.73,16.66,DO,DOM,Caribbean,7.852050207,15.70332251
306,306,306,Dominican Republic,42,1976,31,0,0,0,0,2654,7043716,0,0,0,1,-3,0,26.059999,49.080002,2.9300001,DO,DOM,Caribbean,7.884199934,15.76764657
307,307,307,Dominican Republic,42,1977,32,0,0,0,0,2723,7414729,0,0,0,1,-3,0,26.059999,44.189999,-3.3699999,DO,DOM,Caribbean,7.909856667,15.81897912
308,308,308,Dominican Republic,42,1978,33,0,0,0,0,2736,7485696,0,0,0,1,6,9,26.059999,41.509998,-19.65,DO,DOM,Caribbean,7.914617709,15.82850469
309,309,309,Dominican Republic,42,1979,34,0,0,0,0,2816,7929856,0,0,0,1,6,9,26.76,47.630001,-10.1,DO,DOM,Caribbean,7.943427768,15.88614556
310,310,310,Dominican Republic,42,1980,35,0,0,0,0,2916,8503056,0,0,0,1,6,9,26.059999,48.110001,-0.97000003,DO,DOM,Caribbean,7.97831097,15.9559363
311,311,311,Dominican Republic,42,1981,36,0,0,0,0,3076,9461776,0,0,0,1,6,9,25.35,45.84,1.65,DO,DOM,Caribbean,8.031710375,16.06277077
312,312,312,Dominican Republic,42,1982,37,0,0,0,0,3128,9784384,0,0,0,1,6,9,26.059999,33.59,-7.9200001,DO,DOM,Caribbean,8.048468744,16.09629831
313,313,313,Dominican Republic,42,1983,38,0,0,0,0,3179,10100000,0,0,0,1,6,0,26.76,32.709999,-14.93,DO,DOM,Caribbean,8.064636476,16.12804608
314,314,314,Dominican Republic,42,1984,39,0,0,0,0,3113,9690769,0,0,0,1,6,0,26.76,61.049999,12.95,DO,DOM,Caribbean,8.043663352,16.08668444
315,315,315,Dominican Republic,42,1985,40,0,0,0,0,3097,9591409,0,0,0,1,6,0,27.459999,65.25,19.42,DO,DOM,Caribbean,8.038512021,16.07637846
316,316,316,Dominican Republic,42,1986,41,0,0,0,0,3143,9878449,0,0,0.2,1,6,0,27.459999,57.82,24.24,DO,DOM,Caribbean,8.053251154,16.10586617
317,317,317,Dominican Republic,42,1987,42,0,0,0,0,3202,10300000,0,0,0.40000001,1,6,0,27.459999,62.990002,30.280001,DO,DOM,Caribbean,8.07184315,16.14765455
318,318,318,Dominican Republic,42,1988,43,0,0,0,0,3288,10800000,0,0,0.40000001,1,6,0,28.870001,74.769997,13.72,DO,DOM,Caribbean,8.098338846,16.19505678
319,319,319,Dominican Republic,42,1989,44,0,0,0,0,3316,11000000,0,0,0.40000001,1,6,0,30.280001,78,12.74,DO,DOM,Caribbean,8.106816039,16.21340592
320,320,320,Dominican Republic,42,1990,45,0,0,0,0,3156,9960336,0,0,0.40000001,1,6,0,34.029999,77.519997,19.690001,DO,DOM,Caribbean,8.057377489,16.11412146
321,321,321,Dominican Republic,42,1991,46,0,0,0,0,3137,9840769,0,0,0.2,1,6,0,32.91,63.630001,0.63999999,DO,DOM,Caribbean,8.051340933,16.10204452
322,322,322,Dominican Republic,42,1992,47,0,0,0,0,3265,10700000,0,0,0,1,6,0,34.810001,64.029999,-10.74,DO,DOM,Caribbean,8.091321274,16.18575439
323,323,323,Dominican Republic,42,1993,48,0,0,0,0,3389,11500000,0,0,0,1,6,0,35,67.82,-10.17,DO,DOM,Caribbean,8.1285852,16.25785768
324,324,324,Dominican Republic,42,1994,49,0,0,0,0,3544,12600000,0,0,0.2,1,5,-1,35,68.360001,-9.1599998,DO,DOM,Caribbean,8.173293439,16.34920745
325,325,325,Dominican Republic,42,1995,50,0,0,0,0,3720,13800000,0,0,0.2,1,5,-1,35.220001,65.330002,1.7,DO,DOM,Caribbean,8.221747728,16.44017922
326,326,326,Dominican Republic,42,1996,51,0,0,0,0,3927,15400000,0,0,0.2,1,8,2,37.110001,66.269997,2.23,DO,DOM,Caribbean,8.275885669,16.54987813
327,327,327,Dominican Republic,42,1997,52,0,0,0,0,4448,19800000,0,0,0.2,1,8,2,35.849998,67.739998,-0.079999998,DO,DOM,Caribbean,8.400434631,16.80119255
328,328,328,Dominican Republic,42,1998,53,0,0,0,0,4678,21900000,0,0,0.2,1,8,2,35.849998,69.910004,1.55,DO,DOM,Caribbean,8.450839691,16.90199724
329,329,329,Dominican Republic,42,1999,54,0,0,0,0,4957,24600000,0,0,0,1,8,3,31.450001,66.599998,1.27,DO,DOM,Caribbean,8.508757713,17.01825704
330,330,330,Dominican Republic,42,2000,55,0,0,0,0,5271,27800000,0,0,0,1,8,3,31.450001,69.059998,2.79,DO,DOM,Caribbean,8.570165076,17.14054661
343,343,343,Jamaica,51,1962,0,0,0,0,0,2823,7969329,0,0,0,0,10,0,25.219999,67.940002,7.8099999,JM,JAM,Caribbean,7.945909599,15.89111098
344,344,344,Jamaica,51,1963,1,0,0,0,0,2906,8444836,0,0,0,0,10,0,25.219999,68.199997,1.79,JM,JAM,Caribbean,7.974876901,15.94906581
345,345,345,Jamaica,51,1964,2,0,0,0,0,3032,9193024,0,0,0,0,10,0,21.950001,72.440002,1.14,JM,JAM,Caribbean,8.017307508,16.0339556
346,346,346,Jamaica,51,1965,3,0,0,0,0,3191,10200000,0,0,0,0,10,0,22.58,70.150002,1.85,JM,JAM,Caribbean,8.068402959,16.13789838
347,347,347,Jamaica,51,1966,4,0,0,0,0,3264,10700000,0,0,0,0,10,0,22.83,73.32,5.3800001,JM,JAM,Caribbean,8.091015042,16.18575439
348,348,348,Jamaica,51,1967,5,0,0,0,0,3236,10500000,0,0,0,0,10,0,22.66,72.849998,4.6500001,JM,JAM,Caribbean,8.082402254,16.16688591
349,349,349,Jamaica,51,1968,6,0,0,0,0,3306,10900000,0,0,0,0,10,0,22.9,78.910004,6.4699998,JM,JAM,Caribbean,8.103796713,16.20427344
350,350,350,Jamaica,51,1969,7,0,0,0,0,3410,11600000,0,0,0,1,10,0,23.66,80.220001,10.07,JM,JAM,Caribbean,8.134760782,16.26651574
351,351,351,Jamaica,51,1970,8,0,0,0,0,3786,14300000,0,0,0,1,10,0,24.059999,70.650002,-2.6700001,JM,JAM,Caribbean,8.239329428,16.47577017
352,352,352,Jamaica,51,1971,9,0,0,0,0,3908,15300000,0,0,0,1,10,0,22.790001,74.760002,1.91,JM,JAM,Caribbean,8.271036866,16.54336345
353,353,353,Jamaica,51,1972,10,0,0,0,0,4554,20700000,0,0,0,1,10,0,23.360001,73.839996,-5.0599999,JM,JAM,Caribbean,8.42398081,16.84564431
354,354,354,Jamaica,51,1973,11,0,0,0,0,4148,17200000,0,0,0,1,10,0,24.82,72.68,-7.54,JM,JAM,Caribbean,8.33062262,16.66042
355,355,355,Jamaica,51,1974,12,0,0,0,0,4074,16600000,0,0,0,1,10,0,25.360001,81.580002,10.93,JM,JAM,Caribbean,8.312626026,16.62491331
356,356,356,Jamaica,51,1975,13,0,0,0,0,3913,15300000,0,0,0,1,10,0,25.35,80.879997,6.1199999,JM,JAM,Caribbean,8.272315148,16.54336345
357,357,357,Jamaica,51,1976,14,0,0,0,0,3748,14000000,0,0,0,1,10,0,26.059999,66.940002,-6.9099998,JM,JAM,Caribbean,8.229244417,16.45456796
358,358,358,Jamaica,51,1977,15,0,0,0,0,3745,14000000,0,0,0,1,10,0,26.059999,58.150002,-14.53,JM,JAM,Caribbean,8.228443883,16.45456796
359,359,359,Jamaica,51,1978,16,0,0,0,0,3738,14000000,0,0,0,1,10,0,26.059999,77.879997,-3.7,JM,JAM,Caribbean,8.226573475,16.45456796
360,360,360,Jamaica,51,1979,17,0,0,0,0,3683,13600000,0,0,0,1,10,0,26.76,100.44,19.559999,JM,JAM,Caribbean,8.211754397,16.42558042
361,361,361,Jamaica,51,1980,18,0,0,0,0,3470,12000000,0,0,0,1,10,0,26.059999,102.11,35.169998,JM,JAM,Caribbean,8.152198016,16.30041729
362,362,362,Jamaica,51,1981,19,0,0,0,0,3451,11900000,0,0,0,1,10,0,25.35,103,44.849998,JM,JAM,Caribbean,8.146709052,16.29204904
363,363,363,Jamaica,51,1982,20,0,0,0,0,3382,11400000,0,0,0,1,10,0,26.059999,86.68,8.8000002,JM,JAM,Caribbean,8.126518169,16.249124
364,364,364,Jamaica,51,1983,21,0,0,0,0,3409,11600000,0,0,0.40000001,1,10,0,26.76,78.720001,-21.719999,JM,JAM,Caribbean,8.13446757,16.26651574
365,365,365,Jamaica,51,1984,22,0,0,0,0,3385,11500000,0,0,0.40000001,1,10,0,26.76,117.19,15.08,JM,JAM,Caribbean,8.127404563,16.25785768
366,366,366,Jamaica,51,1985,23,0,0,0,0,3307,10900000,0,0,0.40000001,1,10,0,27.459999,121.56,18.559999,JM,JAM,Caribbean,8.104099056,16.20427344
367,367,367,Jamaica,51,1986,24,0,0,0,0,3339,11100000,0,0,0.40000001,1,10,0,27.459999,102.85,16.16,JM,JAM,Caribbean,8.113726086,16.22245576
368,368,368,Jamaica,51,1987,25,0,0,0,0,3661,13400000,0,0,0.40000001,1,10,0,27.459999,100.65,21.93,JM,JAM,Caribbean,8.205764725,16.41076534
369,369,369,Jamaica,51,1988,26,0,0,0,0,3737,14000000,0,0,0,1,10,0,28.870001,98.720001,-18.469999,JM,JAM,Caribbean,8.226305988,16.45456796
370,370,370,Jamaica,51,1989,27,0,0,0,0,3894,15200000,0,0,0,1,10,0,30.280001,103.83,-17.73,JM,JAM,Caribbean,8.267448958,16.53680605
371,371,371,Jamaica,51,1990,28,0,0,0,0,4122,17000000,0,0,0,1,10,0,34.029999,108.04,5.1900001,JM,JAM,Caribbean,8.324336333,16.64872396
372,372,372,Jamaica,51,1991,29,0,0,0,0,3942,15500000,0,0,0,1,10,0,32.91,111.78,11.13,JM,JAM,Caribbean,8.279697134,16.55635065
373,373,373,Jamaica,51,1992,30,0,0,0,0,3833,14700000,0,0,0,1,10,0,34.810001,139.07001,40.349998,JM,JAM,Caribbean,8.251663924,16.50335812
374,374,374,Jamaica,51,1993,31,0,0,0,0,3756,14100000,0,0,0,1,9,-1,35,125.91,22.09,JM,JAM,Caribbean,8.231376046,16.46168543
375,375,375,Jamaica,51,1994,32,0,0,0,0,3790,14400000,0,0,0,1,9,-1,35,131.69,23.65,JM,JAM,Caribbean,8.240385116,16.48273883
376,376,376,Jamaica,51,1995,33,0,0,0,0,3808,14500000,0,0,0,1,9,-1,35.220001,129.32001,17.540001,JM,JAM,Caribbean,8.245121966,16.48965928
377,377,377,Jamaica,51,1996,34,0,0,0,0,3804,14500000,0,0,0,1,9,-1,37.110001,126.72,-12.35,JM,JAM,Caribbean,8.24407127,16.48965928
378,378,378,Jamaica,51,1997,35,0,0,0,0,3792,14400000,0,0,0,1,9,-1,35.849998,94.580002,-31.34,JM,JAM,Caribbean,8.240912542,16.48273883
379,379,379,Jamaica,51,1998,36,0,0,0,0,3760,14100000,0,0,0,1,9,0,35.849998,95.279999,-36.41,JM,JAM,Caribbean,8.232440158,16.46168543
380,380,380,Jamaica,51,1999,37,0,0,0,0,3715,13800000,0,0,0,1,9,0,31.450001,94.32,-35,JM,JAM,Caribbean,8.2204031,16.44017922
381,381,381,Jamaica,51,2000,38,0,0,0,0,3692,13600000,0,0,0,1,9,0,31.450001,99.330002,-27.379999,JM,JAM,Caribbean,8.214194415,16.42558042
394,394,394,Trinidad and Tobago,52,1962,0,0,0,0,0,4950,24500000,0,0,0,0,8,0,25.219999,129.96001,7.8299999,TT,TTO,Caribbean,8.507344855,17.01418372
395,395,395,Trinidad and Tobago,52,1963,1,0,0,0,0,5274,27800000,0,0,0,0,8,0,25.219999,124.87,7.1100001,TT,TTO,Caribbean,8.570733958,17.14054661
396,396,396,Trinidad and Tobago,52,1964,2,0,0,0,0,5643,31800000,0,0,0,0,8,0,21.950001,131.64999,10.35,TT,TTO,Caribbean,8.638348313,17.27497688
397,397,397,Trinidad and Tobago,52,1965,3,0,0,0,0,5540,30700000,0,0,0,0,8,0,22.58,133.89,-0.40000001,TT,TTO,Caribbean,8.619930269,17.23977325
398,398,398,Trinidad and Tobago,52,1966,4,0,0,0,0,5812,33800000,0,0,0,0,8,0,22.83,77.709999,-52.25,TT,TTO,Caribbean,8.667852068,17.33597139
399,399,399,Trinidad and Tobago,52,1967,5,0,0,0,0,6096,37200000,0,0,0,1,8,0,22.66,74.690002,-50.18,TT,TTO,Caribbean,8.715552126,17.43181935
400,400,400,Trinidad and Tobago,52,1968,6,0,0,0,0,6420,41200000,0,0,0,1,8,0,22.9,76.07,-55.57,TT,TTO,Caribbean,8.767329148,17.53394884
401,401,401,Trinidad and Tobago,52,1969,7,0,0,0,0,6756,45600000,0,0,0,1,8,0,23.66,82.620003,-51.259998,TT,TTO,Caribbean,8.818334284,17.6354183
402,402,402,Trinidad and Tobago,52,1970,8,0,0,0,0,6569,43200000,0,0,0,1,8,0,24.059999,84.440002,6.7199998,TT,TTO,Caribbean,8.790269111,17.58135108
403,403,403,Trinidad and Tobago,52,1971,9,0,0,0,0,6007,36100000,0,0,0,1,8,0,22.790001,90.650002,15.96,TT,TTO,Caribbean,8.700847193,17.40180345
404,404,404,Trinidad and Tobago,52,1972,10,0,0,0,0,6975,48700000,0,0,0,1,8,0,23.360001,85.860001,9.79,TT,TTO,Caribbean,8.850230966,17.70118961
405,405,405,Trinidad and Tobago,52,1973,11,0,0,0,0,7040,49600000,0,0,0,1,8,0,24.82,82.519997,-0.11,TT,TTO,Caribbean,8.859505485,17.71950141
406,406,406,Trinidad and Tobago,52,1974,12,0,0,0,0,7191,51700000,0,0,0,1,8,0,25.360001,88.900002,4.46,TT,TTO,Caribbean,8.880724576,17.76096836
407,407,407,Trinidad and Tobago,52,1975,13,0,0,0,0,7276,52900000,0,0,0,1,8,0,25.35,88.18,-2.47,TT,TTO,Caribbean,8.892473968,17.78391392
408,408,408,Trinidad and Tobago,52,1976,14,0,0,0,0,7890,62300000,0,0,0,1,8,0,26.059999,95.970001,10.12,TT,TTO,Caribbean,8.973478149,17.947472
409,409,409,Trinidad and Tobago,52,1977,15,0,0,0,0,8209,67400000,0,0,0,1,8,0,26.059999,86.449997,3.9300001,TT,TTO,Caribbean,9.013108202,18.02615559
410,410,410,Trinidad and Tobago,52,1978,16,0,0,0,0,8941,79900000,0,0,0,1,8,0,26.059999,83.709999,-5.1900001,TT,TTO,Caribbean,9.098514557,18.19628642
411,411,411,Trinidad and Tobago,52,1979,17,0,0,0,0,9268,85900000,0,0,0,1,8,0,26.76,84.410004,-3.77,TT,TTO,Caribbean,9.134430778,18.2686944
412,412,412,Trinidad and Tobago,52,1980,18,0,0,0,0,9466,89600000,0,0,0,1,8,0,26.059999,89.43,-6.54,TT,TTO,Caribbean,9.155567346,18.31086589
413,413,413,Trinidad and Tobago,52,1981,19,0,0,0,0,10148,103000000,0,0,0,1,8,0,25.35,79.260002,-7.1900001,TT,TTO,Caribbean,9.225130457,18.45023956
414,414,414,Trinidad and Tobago,52,1982,20,0,0,0,0,10938,120000000,0,0,0,1,8,0,26.059999,75.580002,-8.1300001,TT,TTO,Caribbean,9.300089664,18.60300231
415,415,415,Trinidad and Tobago,52,1983,21,0,0,0,0,10258,105000000,0,0,0,1,8,0,26.76,71.709999,-12.7,TT,TTO,Caribbean,9.235910648,18.46947092
416,416,416,Trinidad and Tobago,52,1984,22,0,0,0,0,11101,123000000,0,0,0,1,9,1,26.76,71.639999,-17.790001,TT,TTO,Caribbean,9.314880551,18.62769492
417,417,417,Trinidad and Tobago,52,1985,23,0,0,0,0,9861,97200000,0,0,0,1,9,1,27.459999,60.98,-18.280001,TT,TTO,Caribbean,9.196444267,18.39228128
418,418,418,Trinidad and Tobago,52,1986,24,0,0,0,0,9356,87500000,0,0,0,1,9,1,27.459999,70.769997,-4.8099999,TT,TTO,Caribbean,9.143880005,18.28714936
419,419,419,Trinidad and Tobago,52,1987,25,0,0,0,0,9407,88500000,0,0,0,1,9,1,27.459999,66.370003,-5.3400002,TT,TTO,Caribbean,9.14931567,18.29851312
420,420,420,Trinidad and Tobago,52,1988,26,0,0,0,0,9287,86200000,0,0,0,1,9,1,28.870001,73.110001,1.47,TT,TTO,Caribbean,9.136478523,18.27218075
421,421,421,Trinidad and Tobago,52,1989,27,0,0,0,0,9123,83200000,0,0,0,1,9,0,30.280001,77.360001,16.379999,TT,TTO,Caribbean,9.118663583,18.23675792
422,422,422,Trinidad and Tobago,52,1990,28,0,0,0,0,8774,77000000,0,0,0,1,9,0,34.029999,70.849998,0.079999998,TT,TTO,Caribbean,9.079662048,18.15931599
423,423,423,Trinidad and Tobago,52,1991,29,0,0,0,0,10492,110000000,0,0,0,1,9,0,32.91,74.220001,7.8499999,TT,TTO,Caribbean,9.258463647,18.51599093
424,424,424,Trinidad and Tobago,52,1992,30,0,0,0,0,9525,90700000,0,0,0,1,9,0,34.810001,76.269997,3.1600001,TT,TTO,Caribbean,9.161780181,18.32306793
425,425,425,Trinidad and Tobago,52,1993,31,0,0,0,0,9350,87400000,0,0,0,1,9,0,35,83.129997,5.7800002,TT,TTO,Caribbean,9.143238568,18.28600585
426,426,426,Trinidad and Tobago,52,1994,32,0,0,0,0,8875,78800000,0,0,0,1,9,0,35,80.25,9.3999996,TT,TTO,Caribbean,9.091106284,18.18242357
427,427,427,Trinidad and Tobago,52,1995,33,0,0,0,0,9198,84600000,0,0,0,1,9,0,35.220001,94.57,20.360001,TT,TTO,Caribbean,9.126850061,18.25344484
428,428,428,Trinidad and Tobago,52,1996,34,0,0,0,0,9483,89900000,0,0,0.25,1,9,0,37.110001,93.239998,16.969999,TT,TTO,Caribbean,9.157361447,18.31420851
429,429,429,Trinidad and Tobago,52,1997,35,0,0,0,0,8080,65300000,0,0,0.5,1,9,0,35.849998,108.82,25.690001,TT,TTO,Caribbean,8.997270906,17.99450261
430,430,430,Trinidad and Tobago,52,1998,36,0,0,0,0,9311,86700000,0,0,0.5,1,9,0,35.849998,101.46,21.209999,TT,TTO,Caribbean,9.13905917,18.27796445
431,431,431,Trinidad and Tobago,52,1999,37,0,0,0,0,10802,117000000,0,0,0.75,1,10,1,31.450001,93.440002,-1.13,TT,TTO,Caribbean,9.287579152,18.5776845
432,432,432,Trinidad and Tobago,52,2000,38,0,0,0,0,11148,124000000,0,0,0.5,1,10,1,31.450001,116.23,22.99,TT,TTO,Caribbean,9.319105087,18.63579213
779,779,795,Mexico,70,1950,5,0,0,0,0,2993,8958049,1,0,0,1,-6,0,29.629999,31.35,-0.23,MX,MEX,Central America,8.004365565,16.00806313
780,780,796,Mexico,70,1951,6,0,0,0,0,3111,9678321,1,0,0,1,-6,0,29.27,31.129999,-0.23,MX,MEX,Central America,8.043020885,16.0853991
781,781,797,Mexico,70,1952,7,0,0,0,0,3135,9828225,1,0,0,1,-6,0,32.93,27.629999,-3.72,MX,MEX,Central America,8.050703381,16.10076901
782,782,798,Mexico,70,1953,8,0,0,0,0,3047,9284209,1,0,0,1,-6,0,31.33,27.73,-3.6300001,MX,MEX,Central America,8.022240917,16.04382567
783,783,799,Mexico,70,1954,9,0,0,0,0,3278,10700000,1,0,0,1,-6,0,31.4,31.27,-0.090000004,MX,MEX,Central America,8.095293777,16.18575439
784,784,800,Mexico,70,1955,10,0,0,0,0,3460,12000000,1,0,0,1,-6,0,31.030001,31.540001,0.41999999,MX,MEX,Central America,8.149312844,16.30041729
785,785,801,Mexico,70,1956,11,0,0,0,0,3558,12700000,1,0,0.2,1,-6,0,31.82,31.57,3.9400001,MX,MEX,Central America,8.177234886,16.35711263
786,786,802,Mexico,70,1957,12,0,0,0,0,3712,13800000,1,0,0.2,1,-6,0,32.580002,28.219999,0.49000001,MX,MEX,Central America,8.219595454,16.44017922
787,787,803,Mexico,70,1958,13,0,0,0,0,3811,14500000,1,0,0.40000001,1,-6,0,28.889999,24.969999,-6.3000002,MX,MEX,Central America,8.245909265,16.48965928
788,788,804,Mexico,70,1959,14,0,0,0,0,3782,14300000,1,0,0.60000002,1,-6,0,29.030001,22.870001,-8.6700001,MX,MEX,Central America,8.238272625,16.47577017
789,789,805,Mexico,70,1960,15,0,0,0,0,3971,15800000,1,0,0.60000002,1,-6,0,25.889999,22.219999,-9.3599997,MX,MEX,Central America,8.287025025,16.57552056
790,790,806,Mexico,70,1961,16,0,0,0,0,3971,15800000,1,0,0.40000001,1,-6,0,25.219999,20.9,-7.3200002,MX,MEX,Central America,8.287025025,16.57552056
791,791,807,Mexico,70,1962,17,0,0,0,0,4022,16200000,1,0,0.40000001,1,-6,0,25.219999,20.43,-4.54,MX,MEX,Central America,8.299783172,16.60052186
792,792,808,Mexico,70,1963,18,0,0,0,0,4247,18000000,1,0,0.2,1,-6,0,25.219999,20.059999,-2.8099999,MX,MEX,Central America,8.354203563,16.70588237
793,793,809,Mexico,70,1964,19,0,0,0,0,4653,21700000,1,0,0,1,-6,0,21.950001,19.219999,-3,MX,MEX,Central America,8.445482344,16.89282286
794,794,810,Mexico,70,1965,20,0,0,0,0,4745,22500000,1,0,0,1,-6,0,22.58,18.82,-2.0799999,MX,MEX,Central America,8.465057437,16.92902591
795,795,811,Mexico,70,1966,21,0,0,0,0,4876,23800000,1,0,0,1,-6,0,22.83,18.030001,-2.4000001,MX,MEX,Central America,8.492285556,16.98519618
796,796,812,Mexico,70,1967,22,0,0,0,0,4993,24900000,1,0,0,1,-6,0,22.66,17.43,-2.6199999,MX,MEX,Central America,8.515992471,17.0303784
797,797,813,Mexico,70,1968,23,0,0,0,0,5260,27700000,1,0,0,1,-6,0,22.9,18.02,-1.2,MX,MEX,Central America,8.568076402,17.13694301
798,798,814,Mexico,70,1969,24,0,0,0,0,5341,28500000,1,0,0,1,-6,0,23.66,18.42,-0.41,MX,MEX,Central America,8.583355394,17.16541468
799,799,815,Mexico,70,1970,25,0,0,0,0,5513,30400000,1,0,0,1,-6,0,24.059999,19.1,1.0700001,MX,MEX,Central America,8.615045592,17.2299532
800,800,816,Mexico,70,1971,26,0,0,0,0,5604,31400000,1,0,0,1,-6,0,22.790001,17.91,0.47999999,MX,MEX,Central America,8.631414336,17.26231848
801,801,817,Mexico,70,1972,27,0,0,0,0,5881,34600000,1,0,0,1,-6,0,23.360001,18.459999,0.44,MX,MEX,Central America,8.679652119,17.35936427
802,802,818,Mexico,70,1973,28,0,0,0,0,6144,37700000,1,0,0,1,-6,0,24.82,19.559999,1.15,MX,MEX,Central America,8.723394022,17.44517068
803,803,819,Mexico,70,1974,29,0,0,0,0,6272,39300000,1,0,0,1,-6,0,25.360001,20.85,1.75,MX,MEX,Central America,8.744009988,17.4867351
804,804,820,Mexico,70,1975,30,0,0,0,0,6449,41600000,1,0,0,1,-6,0,25.35,18.200001,0.28999999,MX,MEX,Central America,8.77183541,17.54361075
805,805,821,Mexico,70,1976,31,0,0,0,0,6556,43000000,1,0,0,1,-6,0,26.059999,20.1,1.63,MX,MEX,Central America,8.78828846,17.5767107
806,806,822,Mexico,70,1977,32,0,0,0,0,6586,43400000,1,0,0,1,-3,3,26.059999,22.360001,2.8,MX,MEX,Central America,8.792853289,17.58597002
807,807,823,Mexico,70,1978,33,0,0,0,0,6917,47800000,1,0,0,1,-3,3,26.059999,23.469999,2.6199999,MX,MEX,Central America,8.841881989,17.68253622
808,808,824,Mexico,70,1979,34,0,0,0,0,7305,53400000,1,0,0,1,-3,3,26.76,25.85,7.6500001,MX,MEX,Central America,8.896451207,17.79332132
809,809,825,Mexico,70,1980,35,0,0,0,0,7602,57800000,1,0,0,1,-3,3,26.059999,28.469999,8.3800001,MX,MEX,Central America,8.936298185,17.87249935
810,810,826,Mexico,70,1981,36,0,0,0,0,8040,64600000,1,0,0,1,-3,3,25.35,28.07,5.71,MX,MEX,Central America,8.992308733,17.98372498
811,811,827,Mexico,70,1982,37,0,0,0,0,7958,63300000,1,0,0.2,1,-3,0,26.059999,30.73,7.2600002,MX,MEX,Central America,8.982058643,17.9633959
812,812,828,Mexico,70,1983,38,0,0,0,0,7569,57300000,1,0,0.40000001,1,-3,0,26.76,34,8.1499996,MX,MEX,Central America,8.931948346,17.8638112
813,813,829,Mexico,70,1984,39,0,0,0,0,7666,58800000,1,0,0.60000002,1,-3,0,26.76,32.240002,3.76,MX,MEX,Central America,8.944680684,17.88965243
814,814,830,Mexico,70,1985,40,0,0,0,0,7683,59000000,1,0,0.60000002,1,-3,0,27.459999,30.85,2.78,MX,MEX,Central America,8.946895524,17.89304802
815,815,831,Mexico,70,1986,41,0,0,0,0,7316,53500000,1,0,0.60000002,1,-3,0,27.459999,36.91,6.1799998,MX,MEX,Central America,8.897955687,17.79519223
816,816,832,Mexico,70,1987,42,0,0,0,0,7267,52800000,1,0,0.40000001,1,-3,0,27.459999,39.41,5.4099998,MX,MEX,Central America,8.89123643,17.78202177
817,817,833,Mexico,70,1988,43,0,0,0,0,6985,48800000,1,0,0.2,1,0,3,28.870001,38.470001,6.23,MX,MEX,Central America,8.851663425,17.70324089
818,818,834,Mexico,70,1989,44,0,0,0,0,7146,51100000,1,0,0,1,0,3,30.280001,38.060001,7.21,MX,MEX,Central America,8.874447967,17.74929507
819,819,835,Mexico,70,1990,45,0,0,0,0,7342,53900000,1,0,0,1,0,3,34.029999,38.310001,1.4,MX,MEX,Central America,8.901502757,17.80264105
820,820,836,Mexico,70,1991,46,0,0,0,0,7372,54300000,1,0,0,1,0,3,32.91,35.639999,-3.77,MX,MEX,Central America,8.905579958,17.8100348
821,821,837,Mexico,70,1992,47,0,0,0,0,7460,55700000,1,0,0,1,0,3,34.810001,35.509998,-2.96,MX,MEX,Central America,8.917444732,17.83549072
822,822,838,Mexico,70,1993,48,0,0,0,0,7477,55900000,1,0,0,1,0,0,35,34.419998,-3.6400001,MX,MEX,Central America,8.919720656,17.83907496
823,823,839,Mexico,70,1994,49,0,0,0,0,7645,58400000,1,0,0,1,4,4,35,38.48,0.17,MX,MEX,Central America,8.941937914,17.88282646
824,824,840,Mexico,70,1995,50,0,0,0,0,7177,51500000,1,0,0,1,4,4,35.220001,58.169998,22.540001,MX,MEX,Central America,8.878776072,17.75709239
